,amount_transactions,number_transactions,breakdown
4185,29453.55,1.0,Thousands
4186,100360.0,1.0,Thousands
4187,37175.0,1.0,Thousands
4188,16090.0,1.0,Thousands
4189,96690.0,1.0,Thousands
4190,98819.13,1.0,Thousands
4191,49990.0,1.0,Thousands
4192,113490.0,1.0,Thousands
4193,67590.0,1.0,Thousands
4194,2130.0,1.0,Thousands
4195,19000.0,1.0,Thousands
4196,15280.0,1.0,Thousands
4197,280235.0,1.0,Thousands
4198,18874.0,1.0,Thousands
4199,37759.0,1.0,Thousands
4200,38619.0,1.0,Thousands
4201,29110.0,1.0,Thousands
4202,38990.0,1.0,Thousands
4203,9990.0,1.0,Thousands
4204,19990.0,1.0,Thousands
4205,39990.0,1.0,Thousands
4206,59990.0,1.0,Thousands
4207,68990.0,1.0,Thousands
4208,19990.0,1.0,Thousands
4209,41000.0,1.0,Thousands
4210,138663.02,2.0,Thousands
4211,157244.65,3.0,Thousands
4212,119184.37,3.0,Thousands
4213,285837.69,2.0,Thousands
4214,185698.63,2.0,Thousands
4215,472021.55,1.0,Thousands
4216,750125.76,2.0,Thousands
4217,861231.18,8.0,Thousands
4218,10000.0,1.0,Thousands
4219,9200.0,1.0,Thousands
4220,540000.0,1.0,Thousands
4221,580000.0,2.0,Thousands
4222,662000.0,4.0,Thousands
4223,790000.0,1.0,Thousands
4224,790600.0,1.0,Thousands
4225,850800.0,1.0,Thousands
4226,53811.0,21.0,Thousands
4227,5587.64,1.0,Thousands
4228,6022.31,1.0,Thousands
4229,2632.46,1.0,Thousands
4230,8294.77,1.0,Thousands
4231,21055.71,1.0,Thousands
4232,19065.37,1.0,Thousands
4233,17015.14,1.0,Thousands
4234,400000.0,4.0,Thousands
4235,418000.0,3.0,Thousands
4236,434084.26,3.0,Thousands
4237,465319.83,1.0,Thousands
4238,540000.0,2.0,Thousands
4239,605000.0,2.0,Thousands
4240,875000.0,2.0,Thousands
4241,410356.2,2.0,Thousands
4242,499948.0,1.0,Thousands
4243,606050.0,13.0,Thousands
4244,884100.0,5.0,Thousands
4245,617393.72,4.0,Thousands
4246,931940.0,4.0,Thousands
4247,38222.75,3.0,Thousands
4248,120000.0,24.0,Thousands
4249,250000.0,2.0,Thousands
4250,79600.0,5.0,Thousands
4251,29250.0,1.0,Thousands
4252,3800.0,1.0,Thousands
4253,4600.0,1.0,Thousands
4254,48000.0,1.0,Thousands
4255,4600.0,1.0,Thousands
4256,140000.0,1.0,Thousands
4257,38270.0,1.0,Thousands
4258,50000.0,1.0,Thousands
4259,246136.72,1.0,Thousands
4260,70232.0,1.0,Thousands
4261,1750.0,1.0,Thousands
4262,500000.0,1.0,Thousands
4263,40000.0,4.0,Thousands
4264,119424.89,8.0,Thousands
4265,200000.0,1.0,Thousands
4266,324262.0,1.0,Thousands
4267,400000.0,1.0,Thousands
4268,498000.0,3.0,Thousands
4269,8985.0,1.0,Thousands
4270,625000.0,5.0,Thousands
4271,850000.0,8.0,Thousands
4272,8440.0,1.0,Thousands
4273,10590.0,2.0,Thousands
4274,26619.05,3.0,Thousands
4275,11026.0,2.0,Thousands
4276,348228.4,29.0,Thousands
4277,143934.4,2.0,Thousands
4278,145215.1,4.0,Thousands
4279,147619.62,3.0,Thousands
4280,158687.03,4.0,Thousands
4281,170771.85,1.0,Thousands
4282,981271.22,6.0,Thousands
4283,305900.0,9.0,Thousands
4284,11900.0,2.0,Thousands
4285,43499.0,6.0,Thousands
4286,12850.0,2.0,Thousands
4287,8775.0,1.0,Thousands
4288,8000.0,2.0,Thousands
4289,83070.0,5.0,Thousands
4290,98460.0,11.0,Thousands
4291,628125.0,22.0,Thousands
4292,401003.0,3.0,Thousands
4293,100000.0,1.0,Thousands
4294,75000.0,1.0,Thousands
4295,25474.6,1.0,Thousands
4296,540000.0,1.0,Thousands
4297,455768.82,3.0,Thousands
4298,736500.0,2.0,Thousands
4299,303701.0,1.0,Thousands
4300,21561.0,1.0,Thousands
4301,44960.0,1.0,Thousands
4302,60000.0,1.0,Thousands
4303,600000.0,1.0,Thousands
4304,9540.0,1.0,Thousands
4305,100000.0,1.0,Thousands
4306,957103.06,5.0,Thousands
4307,8600.0,1.0,Thousands
4308,9438.0,1.0,Thousands
4309,10000.0,1.0,Thousands
4310,13547.4,1.0,Thousands
4311,28221.15,2.0,Thousands
4312,106226.0,1.0,Thousands
4313,112882.0,2.0,Thousands
4314,285139.8,6.0,Thousands
4315,335429.3,6.0,Thousands
4316,296037.67,4.0,Thousands
4317,363193.19,1.0,Thousands
4318,328706.9,4.0,Thousands
4319,440000.0,1.0,Thousands
4320,501500.0,1.0,Thousands
4321,450000.0,1.0,Thousands
4322,813645.2,12.0,Thousands
4323,10800.0,1.0,Thousands
4324,16000.0,1.0,Thousands
4325,2529.18,1.0,Thousands
4326,820000.0,1.0,Thousands
4327,8592.29,1.0,Thousands
4328,10000.0,1.0,Thousands
4329,10000.0,1.0,Thousands
4330,552315.0,3.0,Thousands
4331,7393.0,1.0,Thousands
4332,6700.0,1.0,Thousands
4333,188801.0,1.0,Thousands
4334,500000.0,1.0,Thousands
4335,982050.89,1.0,Thousands
4336,218530.0,1.0,Thousands
4337,379620.0,1.0,Thousands
4338,370111.64,1.0,Thousands
4339,895035.62,1.0,Thousands
4340,10500.0,1.0,Thousands
4341,121920.0,1.0,Thousands
4342,611500.0,1.0,Thousands
4343,150000.0,1.0,Thousands
4344,137332.77,2.0,Thousands
4345,279421.0,1.0,Thousands
4346,658000.0,2.0,Thousands
4347,80000.0,1.0,Thousands
4348,197500.0,5.0,Thousands
4349,11600.0,3.0,Thousands
4350,255700.0,52.0,Thousands
4351,99905.55,1.0,Thousands
4352,118975.0,2.0,Thousands
4353,10000.0,2.0,Thousands
4354,50000.0,3.0,Thousands
4355,88453.92,2.0,Thousands
4356,22472.34,3.0,Thousands
4357,90000.0,7.0,Thousands
4358,77800.0,8.0,Thousands
4359,107941.92,1.0,Thousands
4360,130000.0,1.0,Thousands
4361,229976.02,1.0,Thousands
4362,326050.0,1.0,Thousands
4363,489240.0,1.0,Thousands
4364,272188.0,1.0,Thousands
4365,683930.0,1.0,Thousands
4366,18000.0,1.0,Thousands
4367,5952.0,1.0,Thousands
4368,34500.0,1.0,Thousands
4369,134433.72,5.0,Thousands
4370,156042.22,30.0,Thousands
4371,27000.0,9.0,Thousands
4372,60000.0,12.0,Thousands
4373,2250.0,7.0,Thousands
4374,2335.0,4.0,Thousands
4375,2220.0,2.0,Thousands
4376,18000.0,4.0,Thousands
4377,1000.0,1.0,Thousands
4378,14037.0,1.0,Thousands
4379,5000.0,1.0,Thousands
4380,4413.0,2.0,Thousands
4381,100000.0,1.0,Thousands
4382,5000.0,1.0,Thousands
4383,161000.0,1.0,Thousands
4384,30000.0,1.0,Thousands
4385,10000.0,1.0,Thousands
4386,23000.0,1.0,Thousands
4387,150000.0,1.0,Thousands
4388,34551.0,1.0,Thousands
4389,139349.9,1.0,Thousands
4390,200000.0,1.0,Thousands
4391,210000.0,1.0,Thousands
4392,903455.0,2.0,Thousands
4393,968000.0,3.0,Thousands
4394,848518.75,3.0,Thousands
4395,149546.76,1.0,Thousands
4396,40000.0,1.0,Thousands
4397,105000.0,1.0,Thousands
4398,353799.6,1.0,Thousands
4399,222543.29,1.0,Thousands
4400,180653.0,1.0,Thousands
4401,100000.0,1.0,Thousands
4402,467103.22,1.0,Thousands
4403,97701.95,1.0,Thousands
4404,212595.26,1.0,Thousands
4405,66459.8,1.0,Thousands
4406,30200.0,1.0,Thousands
4407,36544.75,1.0,Thousands
4408,15671.5,1.0,Thousands
4409,22853.0,1.0,Thousands
4410,12000.0,1.0,Thousands
4411,1284.96,1.0,Thousands
4412,87391.6,1.0,Thousands
4413,95283.34,1.0,Thousands
4414,49922.89,1.0,Thousands
4415,191600.0,1.0,Thousands
4416,183000.0,1.0,Thousands
4417,226000.0,1.0,Thousands
4418,5000.0,1.0,Thousands
4419,8000.0,2.0,Thousands
4420,565291.42,9.0,Thousands
4421,43405.27,,Thousands
4422,352132.9,,Thousands
4423,48316.0,2.0,Thousands
4424,154000.0,1.0,Thousands
4425,955000.0,3.0,Thousands
4426,999999.99,3.0,Thousands
4427,213258.47,38.0,Thousands
4428,252342.5,6.0,Thousands
4429,387779.05,11.0,Thousands
4430,410511.01,10.0,Thousands
4431,512987.74,3.0,Thousands
4432,559469.41,22.0,Thousands
4433,19980.0,1.0,Thousands
4434,3750.0,1.0,Thousands
4435,3750.0,1.0,Thousands
4436,3750.0,1.0,Thousands
4437,3750.0,1.0,Thousands
4438,3750.0,1.0,Thousands
4439,3750.0,1.0,Thousands
4440,3750.0,1.0,Thousands
4441,3750.0,1.0,Thousands
4442,119500.0,1.0,Thousands
4443,80500.0,1.0,Thousands
4444,9952.5,1.0,Thousands
4445,13003.0,1.0,Thousands
4446,459985.0,1.0,Thousands
4447,498985.0,1.0,Thousands
4448,243467.66,1.0,Thousands
4449,169356.0,1.0,Thousands
4450,138000.0,1.0,Thousands
4451,100000.0,1.0,Thousands
4452,324504.0,1.0,Thousands
4453,67083.34,1.0,Thousands
4454,100000.0,1.0,Thousands
4455,2600.0,1.0,Thousands
4456,731000.0,2.0,Thousands
4457,792128.0,1.0,Thousands
4458,792180.0,1.0,Thousands
4459,999523.55,1.0,Thousands
4460,100000.0,1.0,Thousands
4461,6156.63,1.0,Thousands
4462,2268.35,1.0,Thousands
4463,8852.0,1.0,Thousands
4464,4430.7,1.0,Thousands
4465,9213.82,1.0,Thousands
4466,8929.29,1.0,Thousands
4467,11443.97,1.0,Thousands
4468,15495.52,1.0,Thousands
4469,9208.13,2.0,Thousands
4470,424000.0,1.0,Thousands
4471,800000.0,1.0,Thousands
4472,942300.0,1.0,Thousands
4473,693000.0,2.0,Thousands
4474,810000.0,2.0,Thousands
4475,95779.6,3.0,Thousands
4476,272500.0,3.0,Thousands
4477,252122.34,1.0,Thousands
4478,625503.0,3.0,Thousands
4479,653000.0,2.0,Thousands
4480,220000.0,1.0,Thousands
4481,499980.0,1.0,Thousands
4482,69955.0,1.0,Thousands
4483,404132.89,4.0,Thousands
4484,873110.29,10.0,Thousands
4485,638411.0,4.0,Thousands
4486,50000.0,1.0,Thousands
4487,7500.0,1.0,Thousands
4488,174990.0,1.0,Thousands
4489,4700.0,1.0,Thousands
4490,47528.52,1.0,Thousands
4491,190000.0,1.0,Thousands
4492,438000.0,17.0,Thousands
4493,945094.0,2.0,Thousands
4494,203803.69,1.0,Thousands
4495,9558.0,1.0,Thousands
4496,60000.0,1.0,Thousands
4497,120000.0,2.0,Thousands
4498,99985.15,1.0,Thousands
4499,5395.51,4.0,Thousands
4500,665000.0,1.0,Thousands
4501,249985.14,1.0,Thousands
4502,40000.0,1.0,Thousands
4503,305500.0,1.0,Thousands
4504,350005.0,1.0,Thousands
4505,460000.0,1.0,Thousands
4506,480005.0,1.0,Thousands
